"z_number","fish_id","dna_collected_y_n","unique_plate_id","well_id","date_of_birth","date_of_beh_testing","cross_no","mother","father","gender","ld_choice_index","thigmotaxis_index","entry_to_dark_center_point_frequency","entry_to_light_center_point_frequency","ave_duration_dark_entry_cum_duration_frequency_seconds","ave_duration_light_entry_cum_duration_frequency_seconds","latency_to_enter_dark_latency_to_first","latency_to_enter_light_latency_to_first","flexibility_ci_last_30s_ci_first_30s","variance_of_bin_ci_during_test_period","speed_in_dark_center_point_mean","speed_in_light_center_point_mean","ld_ci_ltli_trial12","ld_ci_ltli_trial23","ld_ci_ltli_trial34","homeostatic_learning","ucsd_genotyping_age","rfid"
"Z2622","20200630-Plate1-6E","Y","20200630-Plate1","6E","20200624","20200630-20200701",NA,"Z3030-F30a","Z2622-M2b",NA,"-0.601","-0.398",4.3,5.7,21.183,113.674,239.757,0,"0.759",0.125,"2.200",1.746,NA,NA,NA,NA,NA,"20200630_Plate1_6E"
"Z2622","20200630-Plate1-6F","N","20200630-Plate1","6F","20200624","20200630-20200701",NA,"Z3030-F30a","Z2622-M2b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20200630_Plate1_6F"
"Z2622","20200630-Plate1-6G","N","20200630-Plate1","6G","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20200630_Plate1_6G"
"Z2622","20200630-Plate1-6H","N","20200630-Plate1","6H","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20200630_Plate1_6H"
"Z2622","20200630-Plate1-7A","Y","20200630-Plate1","7A","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.368","-0.381",11.3,9.3,14.591,45.183,101.716,0,"0.858",0.247,"3.173",3.084,0.749,1.099,0.755,"SHS",NA,"20200630_Plate1_7A"
"Z2622","20200630-Plate1-7B","Y","20200630-Plate1","7B","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.530","-0.534",11,9.3,9.273,45.399,119.442,0,"0.606",0.116,"3.281",3.303,1.514,1.13,0.096,"HHS",NA,"20200630_Plate1_7B"
"Z2622","20200630-Plate1-7C","Y","20200630-Plate1","7C","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.796","-0.351",6,6,7.287,109.916,143.007,0,"0.275",0.029,"3.854",3.902,1.955,0.558,1.419,"HSH",NA,"20200630_Plate1_7C"
"Z2622","20200630-Plate1-7D","Y","20200630-Plate1","7D","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.842","-0.620",9.3,9.5,3.592,68.366,135.933,0,"0.229",0.012,"4.586",4.189,1.913,0.939,0.868,"HSS",NA,"20200630_Plate1_7D"
"Z2622","20200630-Plate1-7E","Y","20200630-Plate1","7E","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.696","-0.849",3.8,4.3,10.76,203.717,331.532,0,"0.711",0.075,"5.280",2.742,1.984,0,2,"HSH",NA,"20200630_Plate1_7E"
"Z2622","20200630-Plate1-7F","Y","20200630-Plate1","7F","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.553","-0.444",9.8,9.5,11.532,44.788,119.525,0,"0.598",0.093,"2.980",2.534,1.078,1.283,0.843,"HHS",NA,"20200630_Plate1_7F"
"Z2622","20200630-Plate1-7G","Y","20200630-Plate1","7G","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.653","-0.409",21.5,18.3,4.341,22.643,54.478,0,"0.442",0.044,"3.598",3.44,1.289,1.101,0.718,"HHS",NA,"20200630_Plate1_7G"
"Z2622","20200630-Plate1-7H","Y","20200630-Plate1","7H","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.827","-0.833",7.5,7,4.497,108.611,116.064,0,"0.154",0.029,"4.886",2.951,1.611,1.193,0.026,"HHS",NA,"20200630_Plate1_7H"
"Z2622","20200630-Plate1-8A","Y","20200630-Plate1","8A","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.292","-0.720",7.3,7.3,26.057,55.792,125.982,0,"0.658",0.237,"2.413",2.704,1.177,1.135,0.755,"HHS",NA,"20200630_Plate1_8A"
"Z2622","20200630-Plate1-8B","Y","20200630-Plate1","8B","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.520","-0.473",12,12.5,11.065,32.006,112.719,0,"0.381",0.109,"3.808",3.528,1.302,1.03,0.75,"HHS",NA,"20200630_Plate1_8B"
"Z2622","20200630-Plate1-8C","Y","20200630-Plate1","8C","20200624","20200630-20200701",NA,"Z2860-F33c","Z2627-M5a",NA,"-0.731","-0.703",5,4.3,13.386,121.852,202.44,0,"0.909",0.1,"2.292",2.628,0.802,0.897,1.523,"SSH",NA,"20200630_Plate1_8C"
"Z2622","20200630-Plate1-8D","Y","20200630-Plate1","8D","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.887","-0.767",3.5,3.5,9.306,144.734,148.262,0,"-0.122",0.032,"4.035",2.474,1.339,0.867,0.83,"HSS",NA,"20200630_Plate1_8D"
"Z2622","20200630-Plate1-8E","Y","20200630-Plate1","8E","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.433","-0.749",11.3,10.8,12.361,36.535,64.638,0,"0.895",0.116,"4.285",3.072,1.64,0.895,1.54,"HSH",NA,"20200630_Plate1_8E"
"Z2622","20200630-Plate1-8F","Y","20200630-Plate1","8F","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.393","-0.726",10.5,11.3,14.414,30.495,174.187,0,"1.253",0.271,"4.056",3.973,1.217,0.879,1.291,"HSH",NA,"20200630_Plate1_8F"
"Z2622","20200630-Plate1-8G","Y","20200630-Plate1","8G","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.657","-0.724",10,10,9.06,48.245,78.443,0,"0.411",0.05,"4.868",4.195,1.142,0.873,0.783,"HSS",NA,"20200630_Plate1_8G"
"Z2622","20200630-Plate1-8H","Y","20200630-Plate1","8H","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.421","-0.864",13.3,14,11.014,25.185,76.633,0,"0.684",0.057,"5.128",3.665,0.946,0.959,0.943,"SSS",NA,"20200630_Plate1_8H"
"Z2622","20200630-Plate1-9A","Y","20200630-Plate1","9A","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.244","-0.598",6.5,6.8,30.843,58.421,139.253,40.857,"0.618",0.15,"2.674",2.492,1.441,1.027,1.323,"HHH",NA,"20200630_Plate1_9A"
"Z2622","20200630-Plate1-9B","Y","20200630-Plate1","9B","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.678","-0.908",2.5,2.5,36.505,170.792,210.973,7.649,"-0.493",0.071,"1.901",2.047,0.837,0.997,1.697,"SSH",NA,"20200630_Plate1_9B"
"Z2622","20200630-Plate1-9C","Y","20200630-Plate1","9C","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.973","-0.732",0.8,1.5,2.166,397.834,389.304,0,"0.000",0.003,"2.800",1.482,1,1,2,"NNH",NA,"20200630_Plate1_9C"
"Z2622","20200630-Plate1-9D","Y","20200630-Plate1","9D","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.572","-0.676",6.5,7,14.983,57.261,65.965,0,"0.000",0.101,"3.869",3.346,1.627,1.194,1.056,"HHH",NA,"20200630_Plate1_9D"
"Z2622","20200630-Plate1-9E","Y","20200630-Plate1","9E","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.002","-0.813",6.5,6.8,41.687,52.648,141.989,32.882,"1.354",0.199,"2.982",3.005,1.286,0.622,1.477,"HSH",NA,"20200630_Plate1_9E"
"Z2622","20200630-Plate1-9F","Y","20200630-Plate1","9F","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.076","-0.832",9.3,8.8,22.966,32.904,48.806,7.507,"0.986",0.069,"3.009",3.086,1.481,0.432,1.555,"HSH",NA,"20200630_Plate1_9F"
"Z2622","20200630-Plate1-9G","Y","20200630-Plate1","9G","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.537","-0.363",11.5,12.5,10.314,38.817,92.374,6.248,"-0.028",0.046,"4.504",3.43,1.402,0.461,1.442,"HSH",NA,"20200630_Plate1_9G"
"Z2622","20200630-Plate1-9H","Y","20200630-Plate1","9H","20200624","20200630-20200701",NA,"Z2860-F34a","Z2860-M6b",NA,"-0.617","-0.813",9.5,9.8,10.082,41.048,101.658,0,"1.074",0.13,"4.004",3.174,0.87,0.83,1.287,"SSH",NA,"20200630_Plate1_9H"
"Z2622","20200630-Plate1-10A","Y","20200630-Plate1","10A","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.655","-0.736",3,2.3,17.19,240.779,299.068,0,"1.000",0.181,"3.356",1.87,1.976,0.804,0.007,"HSS",NA,"20200630_Plate1_10A"
"Z2622","20200630-Plate1-10B","Y","20200630-Plate1","10B","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.635","-0.632",2.5,3.3,36.816,121.117,61.018,19.452,"-0.257",0.114,"1.578",1.428,1.813,0.187,1.798,"HSH",NA,"20200630_Plate1_10B"
"Z2622","20200630-Plate1-10C","Y","20200630-Plate1","10C","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.665","-0.661",9.3,9.3,9.053,44.016,105.311,5.589,"0.379",0.035,"4.296",2.802,0.933,1.234,0.941,"SHS",NA,"20200630_Plate1_10C"
"Z2622","20200630-Plate1-10D","Y","20200630-Plate1","10D","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.733","-0.926",5,5,11.31,95.705,218.923,0,"0.362",0.067,"4.980",2.999,1.115,1.692,0.357,"HHS",NA,"20200630_Plate1_10D"
"Z2622","20200630-Plate1-10E","Y","20200630-Plate1","10E","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.807","-0.907",1.5,1.3,22.888,391.238,321.999,11.169,"0.500",0.097,"1.960",2.211,1,1.989,1.523,"NHH",NA,"20200630_Plate1_10E"
"Z2622","20200630-Plate1-10F","Y","20200630-Plate1","10F","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.536","-0.632",10,10.3,12.626,51.51,204.775,0,"0.859",0.15,"3.809",3.916,1.306,0.657,1.349,"HSH",NA,"20200630_Plate1_10F"
"Z2622","20200630-Plate1-10G","Y","20200630-Plate1","10G","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.886","-0.875",3,3.8,7.638,142.072,220.674,0,"0.097",0.037,"4.386",1.912,1.932,1.434,0.303,"HHS",NA,"20200630_Plate1_10G"
"Z2622","20200630-Plate1-10H","Y","20200630-Plate1","10H","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.413","-0.650",13,12.8,11.452,31.633,91.239,0,"1.117",0.1,"4.073",3.611,1.27,0.876,0.781,"HSS",NA,"20200630_Plate1_10H"
"Z2622","20200630-Plate1-11A","Y","20200630-Plate1","11A","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.666","-0.789",2.8,3,27.358,167.423,245.424,36.811,"0.057",0.055,"3.242",2.531,1.646,0.127,1.762,"HSH",NA,"20200630_Plate1_11A"
"Z2622","20200630-Plate1-11B","Y","20200630-Plate1","11B","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.775","-0.524",6.5,6.5,6.976,167.926,328.638,0,"0.980",0.08,"3.220",2.537,0.758,1.063,0,"SHS",NA,"20200630_Plate1_11B"
"Z2622","20200630-Plate1-11C","Y","20200630-Plate1","11C","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.562","-0.515",8.5,8.3,12.285,47.433,69.301,2.311,"1.129",0.129,"3.416",2.79,0.422,1.348,1.086,"SHH",NA,"20200630_Plate1_11C"
"Z2622","20200630-Plate1-11D","Y","20200630-Plate1","11D","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.611","-0.783",2.3,2.8,84.928,160.345,164.069,37.896,"-0.500",0.058,"10.715",1.63,1.779,0.004,1.647,"HSH",NA,"20200630_Plate1_11D"
"Z2622","20200630-Plate1-11E","Y","20200630-Plate1","11E","20200624","20200630-20200701",NA,"Z3030-F36a","Z2860-M8a",NA,"-0.184","-0.734",7,6.3,30.773,47.805,161.642,37.437,"1.195",0.359,"3.002",4.251,1.271,1.164,1.195,"HHH",NA,"20200630_Plate1_11E"
"Z2622","20200630-Plate1-11F","Y","20200630-Plate1","11F","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.232","-0.743",11.8,12.8,15.443,27.168,111.492,0,"1.519",0.273,"3.481",3.201,1.1,0.744,0.681,"HSS",NA,"20200630_Plate1_11F"
"Z2622","20200630-Plate1-11G","Y","20200630-Plate1","11G","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.797","-0.057",4.8,4.5,9.212,144.626,135.541,0,"0.241",0.034,"2.713",1.555,0.251,1.065,1.498,"SHH",NA,"20200630_Plate1_11G"
"Z2622","20200630-Plate1-11H","Y","20200630-Plate1","11H","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.505","-0.520",20.5,21,5.727,24.43,84.516,0,"0.602",0.047,"5.824",4.851,1.687,1.053,1.04,"HHH",NA,"20200630_Plate1_11H"
"Z2622","20200630-Plate1-12A","Y","20200630-Plate1","12A","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.020","-0.614",9.5,10,26.955,25.308,58.816,22.03,"0.842",0.118,"2.712",2.909,1.37,1.03,1.047,"HHH",NA,"20200630_Plate1_12A"
"Z2622","20200630-Plate1-12B","Y","20200630-Plate1","12B","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.511","-0.089",5,5.3,23.622,72.166,91.932,22.989,"-0.743",0.217,"2.059",1.97,1.488,1.039,1.112,"HHH",NA,"20200630_Plate1_12B"
"Z2622","20200630-Plate1-12C","Y","20200630-Plate1","12C","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.576","-0.685",5.5,6.8,16.949,64.539,102.742,0,"0.653",0.073,"2.529",1.992,0.725,1.539,0.223,"SHS",NA,"20200630_Plate1_12C"
"Z2622","20200630-Plate1-12D","Y","20200630-Plate1","12D","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.657","-0.892",10.3,10.5,7.722,51.365,128.801,0,"0.604",0.09,"4.694",3.201,0.332,1.669,0.946,"SHS",NA,"20200630_Plate1_12D"
"Z2622","20200630-Plate1-12E","Y","20200630-Plate1","12E","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.362","-0.611",10.5,11.8,14.587,28.589,55.429,0,"0.880",0.12,"3.593",3.829,1.286,1.056,1.039,"HHH",NA,"20200630_Plate1_12E"
"Z2622","20200630-Plate1-12F","Y","20200630-Plate1","12F","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.914","-0.804",3.3,3.8,4.474,189.619,282.602,0,"0.167",0.01,"2.256",2.513,1.4,0.444,1.932,"HSH",NA,"20200630_Plate1_12F"
"Z2622","20200630-Plate2-1A","Y","20200630-Plate2","1A","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.822","-0.599",3.8,4.8,10.914,120.189,289.684,0,"0.318",0.098,"4.236",3.457,0.702,0.214,1.831,"SSH",NA,"20200630_Plate2_1A"
"Z2622","20200630-Plate2-1B","Y","20200630-Plate2","1B","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.121","-0.534",5.3,5.8,47.076,59.488,63.779,0,"0.629",0.214,"1.568",1.943,0.929,0.863,0.601,"SSS",NA,"20200630_Plate2_1B"
"Z2622","20200630-Plate2-1C","Y","20200630-Plate2","1C","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.642","-0.857",10.5,9,8.248,51.403,108.807,0,"0.414",0.079,"3.857",4.052,1.577,1.251,0.725,"HHS",NA,"20200630_Plate2_1C"
"Z2622","20200630-Plate2-1D","Y","20200630-Plate2","1D","20200624","20200630-20200701",NA,"Z2860-F37b","Z2860-M9c",NA,"-0.659","-0.485",10.8,9.8,6.454,82.899,139.803,0,"0.360",0.046,"2.931",3.206,1.956,0.66,1.255,"HSH",NA,"20200630_Plate2_1D"
"Z2622","20200630-Plate2-1E","Y","20200630-Plate2","1E","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.723","-0.659",2.8,3.8,10.023,283.77,357.79,0,"0.500",0.066,"2.220",1.998,2,0.204,0,"HSS",NA,"20200630_Plate2_1E"
"Z2622","20200630-Plate2-1F","Y","20200630-Plate2","1F","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.611","-0.342",9,9.3,10.512,46.959,139.945,0,"0.672",0.069,"3.883",2.897,1.333,1.167,1.055,"HHH",NA,"20200630_Plate2_1F"
"Z2622","20200630-Plate2-1G","Y","20200630-Plate2","1G","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.942","-0.804",2.8,3.5,2.417,310.153,350.775,0,"0.267",0.011,"2.698",2.755,2,0.164,0,"HSS",NA,"20200630_Plate2_1G"
"Z2622","20200630-Plate2-1H","Y","20200630-Plate2","1H","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.468","-0.597",15.8,15.3,8.39,23.524,46.162,0,"0.243",0.06,"2.920",2.767,0.68,1.296,1.119,"SHH",NA,"20200630_Plate2_1H"
"Z2622","20200630-Plate2-2A","Y","20200630-Plate2","2A","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.276","-0.385",11,10.5,19.075,32.188,71.812,0,"0.949",0.176,"2.316",2.497,1.586,0.881,1.087,"HSH",NA,"20200630_Plate2_2A"
"Z2622","20200630-Plate2-2B","Y","20200630-Plate2","2B","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.875","-0.486",3.8,4.5,5.052,209.006,305.84,0,"0.164",0.021,"2.424",1.978,0,2,0.064,"SHS",NA,"20200630_Plate2_2B"
"Z2622","20200630-Plate2-2C","Y","20200630-Plate2","2C","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.696","-0.189",7,6.5,11.405,73.889,192.171,0,"0.456",0.049,"2.734",2.458,1.062,1.424,0.288,"HHS",NA,"20200630_Plate2_2C"
"Z2622","20200630-Plate2-2D","Y","20200630-Plate2","2D","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.795","-0.847",4.3,4.8,11.393,100.935,220.9,0,"0.572",0.056,"3.272",2.752,1.576,0.303,0.885,"HSS",NA,"20200630_Plate2_2D"
"Z2622","20200630-Plate2-2E","Y","20200630-Plate2","2E","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.592","-0.359",8,9,15.042,48.362,144.358,0,"0.242",0.078,"2.753",3.467,1.032,1.342,0.683,"HHS",NA,"20200630_Plate2_2E"
"Z2622","20200630-Plate2-2F","Y","20200630-Plate2","2F","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.600","-0.789",6.3,7,19.522,72.804,188.893,0,"0.810",0.197,"2.474",3.053,0.887,0.76,1.143,"SSH",NA,"20200630_Plate2_2F"
"Z2622","20200630-Plate2-2G","Y","20200630-Plate2","2G","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.884","-0.444",3,3.5,5.734,221.575,311.755,0,"0.124",0.028,"3.033",2.418,0,2,0.051,"SHS",NA,"20200630_Plate2_2G"
"Z2622","20200630-Plate2-2H","Y","20200630-Plate2","2H","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.985","-0.654",0.5,1.5,3.665,358.168,452.358,0,"0.121",0.002,"3.645",2.272,1,2,0.951,"NHS",NA,"20200630_Plate2_2H"
"Z2622","20200630-Plate2-3A","Y","20200630-Plate2","3A","20200624","20200630-20200701",NA,"Z2860-F41","Z2860-M42",NA,"-0.623","-0.674",8,9.3,6.209,248.205,166.32,0,"0.734",0.043,"2.813",2.396,0.481,0,2,"SSH",NA,"20200630_Plate2_3A"
"Z2622","20200630-Plate2-3B","Y","20200630-Plate2","3B","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.996","-0.904",1.3,2,0.459,329.58,444.325,0,"0.058",0,"7.067",2.766,2,1.111,0,"HHS",NA,"20200630_Plate2_3B"
"Z2622","20200630-Plate2-3C","Y","20200630-Plate2","3C","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.768","-0.464",5.8,5,7.516,183.228,149.555,0,"-0.016",0.059,"2.022",2.584,1.837,0.548,1.918,"HSH",NA,"20200630_Plate2_3C"
"Z2622","20200630-Plate2-3D","Y","20200630-Plate2","3D","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.813","-0.602",5.8,5.5,8.787,169.795,168.557,0,"0.074",0.031,"3.977",2.903,1.914,1.185,1.224,"HHH",NA,"20200630_Plate2_3D"
"Z2622","20200630-Plate2-3E","Y","20200630-Plate2","3E","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.145","-0.579",15,15.5,20.922,25.801,30.255,0,"1.672",0.286,"3.039",3.192,1.234,0.796,1.038,"HSH",NA,"20200630_Plate2_3E"
"Z2622","20200630-Plate2-3F","Y","20200630-Plate2","3F","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.244","-0.907",4.8,5.3,36.373,147.688,143.656,0,"0.482",0.103,"2.172",1.506,0,2,1.13,"SHH",NA,"20200630_Plate2_3F"
"Z2622","20200630-Plate2-3G","Y","20200630-Plate2","3G","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.987","-0.841",1,1.8,0.755,389.245,417.798,0,"0.095",0.001,"2.646",1.822,1,1,2,"NNH",NA,"20200630_Plate2_3G"
"Z2622","20200630-Plate2-3H","Y","20200630-Plate2","3H","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.861","-0.781",3.5,3.3,7.71,201.525,164.219,0,"0.469",0.039,"3.154",2.257,1.36,0.923,0.029,"HSS",NA,"20200630_Plate2_3H"
"Z2622","20200630-Plate2-4A","Y","20200630-Plate2","4A","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.799","-0.314",5,5.5,8.621,182.799,270.405,2.402,"0.892",0.124,"2.337",1.181,0.638,0.805,0,"SSS",NA,"20200630_Plate2_4A"
"Z2622","20200630-Plate2-4B","Y","20200630-Plate2","4B","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.696","-0.557",8,7.3,9.472,72.808,128.951,4.104,"0.328",0.082,"2.840",2.984,1.476,0.676,1.362,"HSH",NA,"20200630_Plate2_4B"
"Z2622","20200630-Plate2-4C","Y","20200630-Plate2","4C","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.967","-0.471",1.5,2.3,4.124,267.097,337.846,0,"0.030",0.002,"5.993",1.632,2,0.673,0.921,"HSS",NA,"20200630_Plate2_4C"
"Z2622","20200630-Plate2-4D","Y","20200630-Plate2","4D","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-1.000","-0.904",0.3,1,0.067,479.933,429.243,0,"0.000",0,"16.621",2.349,0,1,1,"SNN",NA,"20200630_Plate2_4D"
"Z2622","20200630-Plate2-4E","N","20200630-Plate2","4E","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20200630_Plate2_4E"
"Z2622","20200630-Plate2-4F","Y","20200630-Plate2","4F","20200624","20200630-20200701",NA,"Z2860-F43","Z2860-M44",NA,"-0.689","-0.336",8.3,8.8,9.558,53.158,131.003,4.855,"-0.044",0.088,"2.783",3.452,1.586,0.979,0.991,"HSS",NA,"20200630_Plate2_4F"
"Z2622","20200630-Plate2-4G","Y","20200630-Plate2","4G","20200624","20200630-20200701",NA,"Z2860-F44","Z2860-M45",NA,"-0.574","-0.319",9,9.5,11.051,52.471,151.131,7.466,"0.144",0.067,"3.250",2.669,0.841,1.678,0.88,"SHS",NA,"20200630_Plate2_4G"
